docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,currentReportReason,parentDocID,opeDateTime,xbrlFlag,pdfFlag,csvFlag
S100U9I6,E03423,27910,8260001013868,大黒天物産株式会社,,010,030000,120,2023-06-01,2024-05-31,2024-08-22 13:48,有価証券報告書－第38期(2023/06/01－2024/05/31),,,,,,1,1,1
S100U9OJ,E39349,137A0,4010401129383,Ｃｏｃｏｌｉｖｅ株式会社,,010,030000,120,2023-06-01,2024-05-31,2024-08-22 15:23,有価証券報告書－第8期(2023/06/01－2024/05/31),,,,,,1,1,1
