docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,currentReportReason,parentDocID,opeDateTime,xbrlFlag,pdfFlag,csvFlag
S100U8R6,E10737,35490,9220002009323,株式会社クスリのアオキホールディングス,,010,030000,120,2023-05-21,2024-05-20,2024-08-16 15:03,有価証券報告書－第26期(2023/05/21－2024/05/20),,,,,,1,1,1
